Time,Accel1_X [m/s^2],Accel1_Y [m/s^2],Accel1_Z [m/s^2],Rotation1_X [rad/s],Rotation1_Y [rad/s],Rotation1_Z [rad/s],Accel2_X [m/s^2],Accel2_Y [m/s^2],Accel2_Z [m/s^2],Rotation2_X [rad/s],Rotation2_Y [rad/s],Rotation2_Z [rad/s]
2025-02-24 12:45:23.128,0.01	0.00	0.00	-0.06	-0.01	-0.02		-4.59	-0.05	8.98	-0.02	-0.02	0.01
2025-02-24 12:45:23.176,-0.00	0.02	-0.01	-0.06	-0.00	-0.02		-4.69	0.02	9.05	-0.01	-0.02	0.01
2025-02-24 12:45:23.210,-0.01	0.01	0.01	-0.06	-0.00	-0.02		-4.68	0.04	8.97	-0.02	-0.02	0.01
2025-02-24 12:45:23.243,0.02	0.01	0.01	-0.06	-0.01	-0.02		-4.66	0.01	9.00	-0.02	-0.02	0.02
2025-02-24 12:45:23.277,0.02	0.01	-0.02	-0.06	-0.01	-0.02		-4.65	-0.07	8.96	-0.02	-0.02	0.01
2025-02-24 12:45:23.319,0.01	0.02	0.00	-0.06	-0.00	-0.02		-4.62	-0.01	9.07	-0.02	-0.02	0.01
2025-02-24 12:45:23.348,0.00	0.02	0.02	-0.06	-0.00	-0.02		-4.72	-0.06	8.98	-0.01	-0.02	0.01
2025-02-24 12:45:23.391,0.00	0.01	0.03	-0.06	-0.00	-0.02		-4.58	0.01	9.08	-0.02	-0.02	0.01
2025-02-24 12:45:23.426,0.00	0.01	0.02	-0.06	-0.01	-0.02		-4.75	-0.01	9.03	-0.02	-0.02	0.01
2025-02-24 12:45:23.460,0.00	0.00	0.02	-0.06	-0.00	-0.02		-4.57	-0.00	8.94	-0.01	-0.02	0.02
2025-02-24 12:45:23.494,0.00	-0.02	0.01	-0.06	-0.01	-0.02		-4.72	-0.00	9.03	-0.01	-0.02	0.02
2025-02-24 12:45:23.527,0.01	-0.01	0.02	-0.06	-0.01	-0.02		-4.54	-0.06	9.04	-0.02	-0.02	0.02
2025-02-24 12:45:23.570,0.01	-0.00	0.01	-0.06	-0.00	-0.02		-4.72	0.04	9.00	-0.01	-0.02	0.02
2025-02-24 12:45:23.608,0.01	-0.02	0.00	-0.06	-0.00	-0.02		-4.69	-0.08	9.02	-0.01	-0.02	0.01
2025-02-24 12:45:23.643,0.02	0.00	0.04	-0.06	-0.01	-0.02		-4.65	0.03	9.02	-0.01	-0.02	0.01
2025-02-24 12:45:23.675,0.02	-0.01	0.03	-0.06	-0.01	-0.02		-4.76	-0.01	8.98	-0.02	-0.02	0.01
2025-02-24 12:45:23.709,0.02	0.02	-0.02	-0.06	-0.00	-0.02		-4.63	0.06	9.00	-0.02	-0.02	0.02
2025-02-24 12:45:23.742,-0.00	0.01	-0.02	-0.06	-0.00	-0.02		-4.72	-0.06	9.03	-0.02	-0.02	0.01
2025-02-24 12:45:23.775,0.01	0.01	0.02	-0.06	-0.01	-0.02		-4.60	0.00	8.99	-0.01	-0.02	0.02
2025-02-24 12:45:23.824,0.01	0.00	0.01	-0.06	-0.00	-0.02		-4.64	-0.00	8.93	-0.02	-0.02	0.02
2025-02-24 12:45:23.859,0.02	0.00	0.00	-0.06	-0.01	-0.02		-4.64	-0.03	8.99	-0.02	-0.02	0.02
2025-02-24 12:45:23.892,0.01	0.01	-0.00	-0.06	-0.01	-0.02		-4.69	-0.07	9.00	-0.01	-0.02	0.02
2025-02-24 12:45:23.925,0.02	-0.00	-0.03	-0.06	-0.00	-0.02		-4.63	-0.05	8.98	-0.02	-0.02	0.01
2025-02-24 12:45:23.969,0.01	0.01	-0.01	-0.06	-0.01	-0.02		-4.66	-0.06	9.05	-0.01	-0.02	0.02
2025-02-24 12:45:23.995,-0.01	0.00	0.01	-0.06	-0.01	-0.02		-4.63	-0.06	8.92	-0.02	-0.02	0.02
2025-02-24 12:45:24.042,0.01	-0.01	0.00	-0.06	-0.01	-0.02		-4.55	0.01	9.05	-0.02	-0.02	0.01
2025-02-24 12:45:24.074,0.02	-0.01	0.03	-0.06	-0.00	-0.02		-4.73	-0.08	9.00	-0.01	-0.02	0.02
2025-02-24 12:45:24.109,0.01	-0.00	0.03	-0.06	-0.01	-0.02		-4.59	0.05	8.93	-0.01	-0.02	0.02
2025-02-24 12:45:24.141,0.01	0.01	0.03	-0.06	-0.00	-0.02		-4.74	0.01	8.99	-0.02	-0.02	0.01
2025-02-24 12:45:24.180,0.02	0.02	0.01	-0.06	-0.00	-0.02		-4.64	-0.01	8.97	-0.02	-0.02	0.01
2025-02-24 12:45:24.218,0.00	-0.01	0.00	-0.06	-0.00	-0.02		-4.76	-0.04	8.98	-0.01	-0.02	0.01
2025-02-24 12:45:24.260,-0.01	0.01	0.01	-0.06	-0.00	-0.02		-4.59	0.02	9.03	-0.02	-0.02	0.01
2025-02-24 12:45:24.292,0.02	-0.02	-0.02	-0.06	-0.01	-0.02		-4.69	0.00	9.02	-0.02	-0.02	0.02
2025-02-24 12:45:24.327,0.02	0.00	0.00	-0.06	-0.00	-0.02		-4.73	0.01	9.03	-0.02	-0.02	0.01
2025-02-24 12:45:24.361,0.03	0.00	0.02	-0.06	-0.00	-0.02		-4.69	0.02	8.97	-0.02	-0.02	0.02
2025-02-24 12:45:24.392,0.01	0.02	0.02	-0.06	-0.00	-0.02		-4.71	0.04	8.95	-0.02	-0.02	0.02
