X,Y,Z
2025-02-24 12:28:35.052,-0.06	-0.00	-0.02		-5.05	-0.33	8.79	-0.02	-0.02	0.02
2025-02-24 12:28:35.068,0.01	0.01	0.00	-0.06	-0.00	-0.02		-5.07	-0.28	8.78	-0.02	-0.02	0.02
2025-02-24 12:28:35.069,0.02	0.01	0.00	-0.06	-0.00	-0.02		-5.07	-0.30	8.75	-0.02	-0.02	0.02
2025-02-24 12:28:35.069,0.02	0.01	-0.02	-0.06	-0.00	-0.02		-5.02	-0.24	8.78	-0.01	-0.02	0.02
2025-02-24 12:28:35.069,0.02	0.00	0.01	-0.06	-0.01	-0.02		-5.16	-0.29	8.70	-0.01	-0.02	0.01
2025-02-24 12:28:35.071,0.02	0.00	0.00	-0.06	-0.01	-0.02		-5.07	-0.22	8.74	-0.02	-0.02	0.02
2025-02-24 12:28:35.071,0.01	0.01	0.00	-0.06	-0.00	-0.02		-5.15	-0.25	8.82	-0.01	-0.02	0.02
2025-02-24 12:28:35.072,0.01	0.01	-0.02	-0.06	-0.00	-0.02		-4.97	-0.31	8.77	-0.01	-0.02	0.01
2025-02-24 12:28:35.072,0.02	0.00	0.02	-0.06	-0.01	-0.02		-5.09	-0.30	8.71	-0.02	-0.02	0.02
2025-02-24 12:28:35.073,0.02	0.01	0.00	-0.06	-0.01	-0.02		-5.04	-0.28	8.76	-0.01	-0.02	0.01
2025-02-24 12:28:35.073,0.01	0.03	-0.01	-0.06	-0.00	-0.02		-5.06	-0.29	8.75	-0.02	-0.02	0.01
2025-02-24 12:28:35.074,-0.00	0.02	-0.02	-0.06	-0.00	-0.02		-5.08	-0.33	8.84	-0.02	-0.02	0.02
2025-02-24 12:28:35.074,0.01	0.02	-0.02	-0.06	-0.00	-0.02		-5.09	-0.22	8.85	-0.01	-0.01	0.01
2025-02-24 12:28:35.075,0.01	0.01	-0.04	-0.06	-0.00	-0.02		-5.05	-0.31	8.71	-0.02	-0.02	0.01
2025-02-24 12:28:35.075,0.03	0.00	-0.02	-0.06	-0.01	-0.02		-5.02	-0.23	8.75	-0.02	-0.02	0.02
2025-02-24 12:28:35.076,0.03	0.00	-0.03	-0.06	-0.00	-0.02		-5.10	-0.23	8.85	-0.02	-0.02	0.01
2025-02-24 12:28:35.076,0.02	0.03	-0.01	-0.06	-0.00	-0.02		-4.97	-0.18	8.74	-0.02	-0.02	0.01
2025-02-24 12:28:35.077,0.02	0.01	-0.01	-0.06	-0.00	-0.02		-5.09	-0.32	8.72	-0.01	-0.02	0.01
2025-02-24 12:28:35.077,0.00	0.01	-0.01	-0.06	-0.00	-0.02		-4.95	-0.25	8.80	-0.01	-0.02	0.02
2025-02-24 12:28:35.078,0.03	0.01	-0.01	-0.06	-0.00	-0.02		-5.04	-0.24	8.79	-0.01	-0.02	0.02
2025-02-24 12:28:35.078,0.02	0.04	-0.02	-0.06	-0.00	-0.02		-4.99	-0.20	8.77	-0.02	-0.02	0.02
2025-02-24 12:28:35.079,0.02	0.02	-0.02	-0.06	-0.00	-0.02		-5.13	-0.29	8.84	-0.01	-0.02	0.02
2025-02-24 12:28:35.079,0.03	0.00	-0.02	-0.06	-0.00	-0.02		-5.01	-0.32	8.81	-0.01	-0.02	0.01
2025-02-24 12:28:35.080,0.02	0.01	-0.00	-0.06	-0.00	-0.02		-5.07	-0.25	8.80	-0.01	-0.02	0.02
2025-02-24 12:28:35.080,0.02	0.00	-0.01	-0.06	-0.00	-0.02		-5.03	-0.27	8.80	-0.02	-0.02	0.02
2025-02-24 12:28:35.081,0.04	0.01	-0.01	-0.06	-0.00	-0.02		-5.02	-0.21	8.77	-0.01	-0.02	0.01
2025-02-24 12:28:35.081,0.00	0.01	0.00	-0.06	-0.01	-0.02		-5.09	-0.33	8.71	-0.01	-0.02	0.01
2025-02-24 12:28:35.082,0.02	-0.00	-0.00	-0.06	-0.01	-0.02		-4.94	-0.22	8.76	-0.01	-0.02	0.02
2025-02-24 12:28:35.082,0.01	0.02	-0.02	-0.06	-0.01	-0.02		-5.07	-0.31	8.79	-0.01	-0.02	0.01
2025-02-24 12:28:35.083,-0.00	0.02	-0.02	-0.06	-0.00	-0.02		-5.03	-0.25	8.75	-0.01	-0.02	0.01
2025-02-24 12:28:35.083,0.00	0.00	0.00	-0.06	-0.01	-0.02		-5.16	-0.24	8.72	-0.02	-0.01	0.01
2025-02-24 12:28:35.084,0.03	0.01	-0.01	-0.06	-0.00	-0.02		-4.99	-0.20	8.68	-0.01	-0.02	0.02
2025-02-24 12:28:35.084,0.00	0.04	-0.01	-0.06	-0.00	-0.02		-5.11	-0.29	8.74	-0.02	-0.02	0.01
2025-02-24 12:28:35.084,0.01	0.04	-0.02	-0.06	-0.00	-0.02		-4.97	-0.23	8.74	-0.02	-0.02	0.01
2025-02-24 12:28:35.085,0.02	0.02	0.01	-0.06	-0.01	-0.02		-5.06	-0.25	8.88	-0.01	-0.02	0.02
2025-02-24 12:28:35.085,0.02	0.02	0.02	-0.06	-0.01	-0.02		-5.04	-0.27	8.83	-0.02	-0.02	0.02
2025-02-24 12:28:35.086,0.01	0.01	0.00	-0.06	-0.00	-0.02		-5.07	-0.23	8.83	-0.02	-0.02	0.02
2025-02-24 12:28:35.086,0.00	0.04	-0.01	-0.06	-0.00	-0.02		-5.10	-0.33	8.69	-0.01	-0.02	0.01
2025-02-24 12:28:35.087,0.00	0.01	-0.03	-0.06	-0.01	-0.02		-4.93	-0.24	8.77	-0.01	-0.02	0.02
2025-02-24 12:28:35.087,0.01	0.03	-0.01	-0.06	-0.01	-0.02		-5.09	-0.30	8.70	-0.02	-0.02	0.01
2025-02-24 12:28:35.088,0.01	0.02	-0.01	-0.06	-0.00	-0.02		-4.98	-0.22	8.79	-0.01	-0.02	0.02
2025-02-24 12:28:35.088,0.02	0.02	-0.01	-0.06	-0.00	-0.02		-5.14	-0.32	8.76	-0.01	-0.02	0.01
2025-02-24 12:28:35.089,0.02	0.01	0.00	-0.06	-0.01	-0.02		-5.00	-0.26	8.66	-0.01	-0.02	0.01
2025-02-24 12:28:35.090,0.02	0.02	0.01	-0.06	-0.00	-0.02		-5.08	-0.27	8.88	-0.02	-0.02	0.02
2025-02-24 12:28:35.090,0.03	0.00	0.01	-0.06	-0.00	-0.02		-5.03	-0.19	8.78	-0.02	-0.02	0.01
2025-02-24 12:28:35.090,0.01	-0.00	-0.01	-0.06	-0.00	-0.02		-5.05	-0.25	8.80	-0.01	-0.02	0.01
2025-02-24 12:28:35.091,0.01	-0.00	-0.03	-0.06	-0.00	-0.02		-5.08	-0.32	8.73	-0.02	-0.02	0.02
2025-02-24 12:28:35.091,0.02	0.01	0.01	-0.06	-0.00	-0.02		-5.04	-0.26	8.79	-0.01	-0.02	0.01
2025-02-24 12:28:35.092,0.02	0.01	-0.00	-0.06	-0.00	-0.02		-5.12	-0.35	8.75	-0.02	-0.02	0.02
2025-02-24 12:28:35.092,0.02	0.01	-0.06	-0.06	-0.00	-0.02		-5.02	-0.25	8.83	-0.02	-0.02	0.01
2025-02-24 12:28:35.093,0.02	0.00	-0.04	-0.06	-0.00	-0.02		-5.14	-0.29	8.86	-0.02	-0.02	0.01
2025-02-24 12:28:35.093,0.02	0.02	-0.02	-0.06	-0.00	-0.02		-4.96	-0.21	8.86	-0.02	-0.02	0.01
2025-02-24 12:28:35.094,0.02	0.01	-0.01	-0.06	-0.01	-0.02		-5.15	-0.26	8.80	-0.01	-0.02	0.02
2025-02-24 12:28:35.094,0.01	0.01	-0.04	-0.06	-0.00	-0.02		-4.97	-0.22	8.74	-0.01	-0.02	0.01
2025-02-24 12:28:35.095,0.02	0.02	0.00	-0.06	-0.00	-0.02		-5.10	-0.25	8.79	-0.02	-0.02	0.02
2025-02-24 12:28:35.095,0.02	0.03	-0.01	-0.06	-0.01	-0.02		-5.00	-0.24	8.81	-0.01	-0.02	0.01
2025-02-24 12:28:35.096,0.00	0.02	-0.00	-0.06	-0.01	-0.02		-5.12	-0.24	8.74	-0.02	-0.02	0.01
2025-02-24 12:28:35.096,0.02	0.03	-0.01	-0.06	-0.00	-0.02		-5.00	-0.22	8.78	-0.02	-0.02	0.01
2025-02-24 12:28:35.097,0.03	0.02	0.02	-0.06	-0.00	-0.02		-5.02	-0.28	8.81	-0.01	-0.02	0.01
2025-02-24 12:28:35.097,0.01	0.01	0.01	-0.06	-0.00	-0.02		-5.03	-0.32	8.73	-0.02	-0.02	0.01
2025-02-24 12:28:35.097,0.00	0.00	0.01	-0.06	-0.01	-0.02		-4.98	-0.23	8.74	-0.02	-0.02	0.01
2025-02-24 12:28:35.098,0.02	0.00	-0.01	-0.06	-0.00	-0.02		-5.12	-0.28	8.78	-0.02	-0.02	0.02
2025-02-24 12:28:35.098,0.02	0.01	-0.01	-0.06	-0.00	-0.02		-4.99	-0.20	8.79	-0.01	-0.02	0.02
2025-02-24 12:28:35.099,0.02	-0.00	0.00	-0.06	-0.00	-0.02		-5.09	-0.30	8.75	-0.02	-0.02	0.01
2025-02-24 12:28:35.099,0.01	0.02	-0.03	-0.06	-0.01	-0.02		-4.98	-0.26	8.73	-0.01	-0.02	0.01
2025-02-24 12:28:35.100,0.01	0.01	0.02	-0.06	-0.01	-0.02		-5.12	-0.28	8.83	-0.01	-0.02	0.01
2025-02-24 12:28:35.100,0.02	0.02	0.02	-0.06	-0.01	-0.02		-4.95	-0.26	8.78	-0.01	-0.02	0.02
2025-02-24 12:28:35.101,0.02	0.02	-0.02	-0.06	-0.01	-0.02		-5.11	-0.25	8.78	-0.02	-0.02	0.01
2025-02-24 12:28:35.101,0.02	0.04	-0.02	-0.06	-0.01	-0.02		-4.98	-0.25	8.77	-0.02	-0.02	0.02
2025-02-24 12:28:35.102,0.01	0.00	0.00	-0.06	-0.01	-0.02		-5.08	-0.28	8.80	-0.02	-0.02	0.02
2025-02-24 12:28:35.102,0.02	0.01	-0.01	-0.06	-0.01	-0.02		-5.03	-0.26	8.80	-0.01	-0.02	0.02
2025-02-24 12:28:35.103,0.00	0.01	0.01	-0.06	-0.00	-0.02		-4.90	-0.22	8.78	-0.01	-0.02	0.02
2025-02-24 12:28:35.103,0.00	0.03	-0.00	-0.06	-0.00	-0.02		-5.12	-0.28	8.77	-0.02	-0.01	0.01
2025-02-24 12:28:35.104,0.02	0.02	-0.01	-0.06	-0.00	-0.02		-4.96	-0.16	8.70	-0.02	-0.02	0.01
2025-02-24 12:28:35.104,0.01	0.00	0.00	-0.06	-0.01	-0.02		-5.12	-0.31	8.83	-0.02	-0.02	0.02
2025-02-24 12:28:35.104,0.01	0.00	-0.01	-0.06	-0.00	-0.02		-5.00	-0.25	8.78	-0.01	-0.01	0.02
2025-02-24 12:28:35.105,0.05	0.02	-0.02	-0.06	-0.01	-0.02		-5.09	-0.26	8.74	-0.02	-0.02	0.02
2025-02-24 12:28:35.107,0.04	0.02	-0.01	-0.06	-0.00	-0.02		-5.09	-0.23	8.77	-0.01	-0.02	0.01
2025-02-24 12:28:35.143,0.02	0.00	0.00	-0.06	-0.01	-0.02		-5.13	-0.28	8.78	-0.01	-0.02	0.02
2025-02-24 12:28:35.180,0.02	0.00	-0.02	-0.06	-0.01	-0.02		-5.04	-0.30	8.76	-0.02	-0.02	0.02
2025-02-24 12:28:35.216,0.02	-0.00	0.01	-0.06	-0.00	-0.02		-5.11	-0.27	8.82	-0.01	-0.02	0.01
2025-02-24 12:28:35.253,0.03	0.01	0.01	-0.06	-0.00	-0.02		-5.12	-0.24	8.79	-0.02	-0.01	0.02
2025-02-24 12:28:35.289,0.02	-0.02	0.03	-0.06	-0.00	-0.02		-4.99	-0.25	8.76	-0.02	-0.02	0.02
2025-02-24 12:28:35.325,0.00	-0.00	-0.01	-0.06	-0.00	-0.02		-5.14	-0.35	8.76	-0.01	-0.02	0.02
2025-02-24 12:28:35.360,0.01	0.01	0.00	-0.06	-0.00	-0.02		-5.08	-0.19	8.80	-0.02	-0.02	0.01
2025-02-24 12:28:35.397,0.01	-0.01	0.00	-0.06	-0.00	-0.02		-5.14	-0.33	8.81	-0.02	-0.02	0.01
2025-02-24 12:28:35.434,0.00	0.01	0.01	-0.06	-0.01	-0.02		-5.00	-0.21	8.70	-0.01	-0.02	0.01
2025-02-24 12:28:35.471,-0.00	0.03	-0.01	-0.06	-0.01	-0.02		-5.09	-0.27	8.83	-0.01	-0.02	0.01
2025-02-24 12:28:35.508,0.01	0.01	-0.01	-0.06	-0.01	-0.02		-4.94	-0.19	8.86	-0.02	-0.02	0.02
2025-02-24 12:28:35.544,0.02	0.02	-0.02	-0.06	-0.01	-0.02		-5.09	-0.23	8.83	-0.02	-0.02	0.01
2025-02-24 12:28:35.581,0.01	0.03	-0.01	-0.06	-0.00	-0.02		-4.92	-0.26	8.87	-0.01	-0.02	0.02
2025-02-24 12:28:35.617,0.03	0.00	-0.02	-0.06	-0.01	-0.02		-5.07	-0.33	8.81	-0.02	-0.02	0.02
2025-02-24 12:28:35.654,0.03	0.02	-0.01	-0.06	-0.01	-0.02		-4.99	-0.26	8.83	-0.01	-0.02	0.02
2025-02-24 12:28:35.690,0.03	0.01	-0.03	-0.06	-0.00	-0.02		-5.08	-0.23	8.75	-0.01	-0.02	0.02
2025-02-24 12:28:35.726,0.02	0.02	0.01	-0.06	-0.00	-0.02		-4.99	-0.29	8.71	-0.02	-0.02	0.01
2025-02-24 12:28:35.761,0.01	0.01	0.00	-0.06	-0.00	-0.02		-4.95	-0.21	8.84	-0.02	-0.02	0.01
2025-02-24 12:28:35.798,0.02	0.02	0.00	-0.06	-0.01	-0.02		-5.05	-0.26	8.77	-0.01	-0.02	0.02
2025-02-24 12:28:35.834,0.02	0.02	0.00	-0.06	-0.01	-0.02		-4.98	-0.21	8.77	-0.01	-0.02	0.02
2025-02-24 12:28:35.869,0.01	0.02	0.00	-0.06	-0.00	-0.02		-5.07	-0.29	8.71	-0.01	-0.02	0.02
2025-02-24 12:28:35.905,0.02	0.01	0.00	-0.06	-0.00	-0.02		-4.96	-0.27	8.73	-0.01	-0.02	0.02
2025-02-24 12:28:35.941,0.01	0.04	0.01	-0.06	-0.00	-0.02		-5.14	-0.33	8.75	-0.02	-0.02	0.01
2025-02-24 12:28:35.977,0.03	0.02	0.00	-0.06	-0.01	-0.02		-5.00	-0.28	8.70	-0.02	-0.02	0.02
2025-02-24 12:28:36.013,0.02	0.01	0.00	-0.06	-0.00	-0.02		-5.12	-0.28	8.76	-0.01	-0.02	0.01
2025-02-24 12:28:36.050,0.02	0.03	-0.02	-0.06	-0.00	-0.02		-5.07	-0.28	8.71	-0.02	-0.02	0.01
2025-02-24 12:28:36.086,0.01	0.03	0.00	-0.06	-0.01	-0.02		-4.98	-0.20	8.75	-0.02	-0.02	0.02
2025-02-24 12:28:36.121,0.01	0.01	-0.00	-0.06	-0.00	-0.02		-5.02	-0.29	8.71	-0.02	-0.02	0.02
2025-02-24 12:28:36.158,0.01	0.02	0.00	-0.06	-0.00	-0.02		-4.90	-0.27	8.76	-0.01	-0.01	0.01
2025-02-24 12:28:36.194,0.01	0.01	-0.00	-0.06	-0.00	-0.02		-5.14	-0.28	8.78	-0.02	-0.02	0.01
2025-02-24 12:28:36.231,0.01	0.01	0.01	-0.06	-0.00	-0.02		-4.96	-0.23	8.77	-0.01	-0.02	0.02
2025-02-24 12:28:36.267,0.01	0.01	0.00	-0.06	-0.00	-0.02		-5.13	-0.25	8.68	-0.01	-0.02	0.02
2025-02-24 12:28:36.303,0.00	0.01	-0.00	-0.06	-0.00	-0.02		-4.97	-0.25	8.75	-0.02	-0.02	0.01
2025-02-24 12:28:36.338,0.02	0.03	0.00	-0.06	-0.00	-0.02		-5.15	-0.24	8.79	-0.02	-0.02	0.01
2025-02-24 12:28:36.375,0.01	0.00	0.00	-0.06	-0.01	-0.02		-5.01	-0.27	8.68	-0.01	-0.02	0.02
2025-02-24 12:28:36.411,0.02	0.01	0.00	-0.06	-0.01	-0.02		-5.16	-0.22	8.76	-0.02	-0.02	0.02
2025-02-24 12:28:36.447,0.01	0.04	0.00	-0.06	-0.00	-0.02		-5.08	-0.26	8.78	-0.02	-0.02	0.01
2025-02-24 12:28:36.483,0.02	0.00	-0.01	-0.06	-0.00	-0.02		-5.10	-0.25	8.70	-0.02	-0.02	0.02
2025-02-24 12:28:36.520,0.02	0.00	-0.02	-0.06	-0.01	-0.02		-5.13	-0.25	8.77	-0.02	-0.02	0.01
2025-02-24 12:28:36.556,0.02	0.01	0.00	-0.06	-0.01	-0.02		-5.05	-0.26	8.82	-0.01	-0.02	0.01
2025-02-24 12:28:36.592,0.01	0.01	-0.03	-0.06	-0.00	-0.02		-5.12	-0.29	8.77	-0.02	-0.02	0.02
2025-02-24 12:28:36.628,0.01	0.02	0.00	-0.06	-0.01	-0.02		-5.04	-0.26	8.77	-0.01	-0.02	0.01
2025-02-24 12:28:36.664,0.02	0.01	0.01	-0.06	-0.00	-0.02		-5.19	-0.32	8.67	-0.02	-0.02	0.01
2025-02-24 12:28:36.700,0.02	-0.01	0.00	-0.06	-0.00	-0.02		-4.95	-0.18	8.79	-0.01	-0.02	0.02
2025-02-24 12:28:36.736,0.02	0.02	-0.02	-0.06	-0.00	-0.02		-5.13	-0.28	8.79	-0.01	-0.02	0.02
2025-02-24 12:28:36.773,0.01	0.03	-0.05	-0.06	-0.01	-0.02		-4.96	-0.23	8.80	-0.01	-0.01	0.01
2025-02-24 12:28:36.810,0.00	0.02	-0.02	-0.06	-0.00	-0.02		-5.10	-0.32	8.73	-0.01	-0.02	0.01
2025-02-24 12:28:36.846,0.04	0.02	-0.02	-0.06	-0.00	-0.02		-4.96	-0.23	8.70	-0.01	-0.02	0.02
2025-02-24 12:28:36.883,0.02	0.02	-0.01	-0.06	-0.00	-0.02		-5.03	-0.25	8.76	-0.01	-0.02	0.02
2025-02-24 12:28:36.919,0.02	0.01	-0.01	-0.06	-0.01	-0.02		-5.05	-0.26	8.76	-0.01	-0.02	0.01
2025-02-24 12:28:36.955,0.00	0.02	-0.01	-0.06	-0.00	-0.02		-5.00	-0.24	8.86	-0.01	-0.02	0.01
2025-02-24 12:28:36.992,0.01	0.01	0.00	-0.06	-0.01	-0.02		-5.07	-0.30	8.79	-0.02	-0.02	0.02
2025-02-24 12:28:37.028,0.01	0.01	0.00	-0.06	-0.00	-0.02		-5.05	-0.26	8.78	-0.02	-0.02	0.01
2025-02-24 12:28:37.062,0.02	0.00	0.00	-0.06	-0.01	-0.02		-5.05	-0.27	8.80	-0.02	-0.02	0.02
2025-02-24 12:28:37.099,0.01	0.01	0.00	-0.06	-0.01	-0.02		-4.90	-0.23	8.71	-0.02	-0.02	0.01
2025-02-24 12:28:37.136,0.02	0.02	-0.01	-0.06	-0.00	-0.02		-5.11	-0.28	8.79	-0.02	-0.02	0.02
2025-02-24 12:28:37.172,0.02	0.02	-0.02	-0.06	-0.00	-0.02		-4.95	-0.27	8.82	-0.01	-0.02	0.01
2025-02-24 12:28:37.208,0.02	0.02	-0.04	-0.06	-0.00	-0.02		-5.07	-0.28	8.71	-0.02	-0.02	0.01
2025-02-24 12:28:37.245,0.01	0.02	0.01	-0.06	-0.00	-0.02		-5.00	-0.23	8.81	-0.02	-0.02	0.02
2025-02-24 12:28:37.280,0.00	0.01	-0.00	-0.06	-0.00	-0.02		-5.07	-0.31	8.77	-0.01	-0.02	0.01
2025-02-24 12:28:37.317,0.02	0.02	-0.01	-0.06	-0.00	-0.02		-5.08	-0.20	8.76	-0.01	-0.02	0.02
2025-02-24 12:28:37.354,0.02	0.02	-0.00	-0.06	-0.01	-0.02		-4.96	-0.20	8.80	-0.01	-0.02	0.02
2025-02-24 12:28:37.390,0.00	0.01	-0.00	-0.06	-0.00	-0.02		-5.06	-0.29	8.78	-0.02	-0.01	0.02
2025-02-24 12:28:37.426,0.00	0.02	0.00	-0.06	-0.00	-0.02		-5.01	-0.22	8.83	-0.02	-0.02	0.02
2025-02-24 12:28:37.462,0.01	0.02	-0.02	-0.06	-0.00	-0.02		-5.11	-0.26	8.82	-0.02	-0.02	0.02
2025-02-24 12:28:37.500,-0.01	0.02	-0.01	-0.06	-0.00	-0.02		-5.01	-0.28	8.81	-0.02	-0.02	0.01
2025-02-24 12:28:37.535,0.00	0.02	-0.02	-0.06	-0.00	-0.02		-5.13	-0.32	8.66	-0.02	-0.02	0.01
2025-02-24 12:28:37.572,0.01	0.02	-0.03	-0.06	-0.00	-0.02		-4.97	-0.24	8.77	-0.01	-0.02	0.02
2025-02-24 12:28:37.609,0.02	0.05	0.00	-0.06	-0.00	-0.02		-5.15	-0.24	8.71	-0.02	-0.03	0.01
2025-02-24 12:28:37.645,0.02	0.02	0.01	-0.07	-0.00	-0.02		-5.05	-0.22	8.78	-0.02	-0.02	0.02
2025-02-24 12:28:37.681,0.02	0.05	0.00	-0.05	-0.01	-0.02		-5.07	-0.25	8.76	-0.01	-0.02	0.02
2025-02-24 12:28:37.717,0.01	0.04	0.02	-0.06	-0.01	-0.02		-5.01	-0.27	8.81	-0.02	-0.02	0.02
2025-02-24 12:28:37.752,0.00	0.00	-0.01	-0.06	-0.00	-0.02		-5.06	-0.21	8.76	-0.01	-0.02	0.01
2025-02-24 12:28:37.790,0.03	-0.01	-0.01	-0.06	-0.00	-0.02		-5.12	-0.27	8.69	-0.02	-0.02	0.02
2025-02-24 12:28:37.826,0.01	0.01	0.02	-0.06	-0.01	-0.02		-5.03	-0.27	8.82	-0.02	-0.02	0.01
2025-02-24 12:28:37.862,0.01	0.01	0.01	-0.06	-0.00	-0.02		-5.11	-0.27	8.73	-0.02	-0.02	0.01
2025-02-24 12:28:37.898,0.02	0.00	-0.01	-0.06	-0.01	-0.02		-4.97	-0.23	8.81	-0.01	-0.02	0.01
2025-02-24 12:28:37.935,0.01	-0.00	-0.02	-0.05	-0.01	-0.02		-5.13	-0.25	8.85	-0.02	-0.02	0.02
2025-02-24 12:28:37.971,0.01	0.02	-0.02	-0.06	-0.00	-0.02		-4.98	-0.28	8.85	-0.01	-0.02	0.02
2025-02-24 12:28:38.007,0.01	0.02	-0.02	-0.06	-0.00	-0.02		-5.11	-0.23	8.66	-0.01	-0.02	0.02
2025-02-24 12:28:38.044,0.02	0.01	0.00	-0.06	-0.00	-0.02		-4.96	-0.19	8.76	-0.01	-0.02	0.02
2025-02-24 12:28:38.081,0.02	0.01	-0.01	-0.06	-0.00	-0.02		-5.04	-0.25	8.71	-0.02	-0.02	0.02
2025-02-24 12:28:38.116,0.01	0.01	0.01	-0.06	-0.01	-0.02		-4.95	-0.23	8.82	-0.02	-0.02	0.02
2025-02-24 12:28:38.152,0.02	0.03	0.02	-0.06	-0.00	-0.02		-5.06	-0.27	8.72	-0.01	-0.02	0.02
2025-02-24 12:28:38.189,0.01	0.01	-0.01	-0.06	-0.00	-0.02		-5.04	-0.28	8.85	-0.02	-0.02	0.02
2025-02-24 12:28:38.224,0.02	0.00	-0.01	-0.06	-0.01	-0.02		-5.00	-0.27	8.86	-0.02	-0.02	0.02
2025-02-24 12:28:38.260,0.00	0.02	0.00	-0.06	-0.01	-0.02		-5.00	-0.26	8.80	-0.01	-0.02	0.02
2025-02-24 12:28:38.298,0.02	0.03	-0.00	-0.06	-0.00	-0.02		-4.98	-0.18	8.71	-0.02	-0.02	0.02
2025-02-24 12:28:38.334,0.00	0.00	-0.02	-0.06	-0.01	-0.02		-5.05	-0.29	8.82	-0.02	-0.02	0.02
2025-02-24 12:28:38.370,0.00	0.00	-0.03	-0.06	-0.01	-0.02		-4.96	-0.25	8.68	-0.02	-0.02	0.01
2025-02-24 12:28:38.407,0.01	-0.00	-0.01	-0.06	-0.01	-0.02		-5.16	-0.26	8.78	-0.02	-0.02	0.01
2025-02-24 12:28:38.443,0.01	0.00	0.01	-0.06	-0.00	-0.02		-4.92	-0.21	8.78	-0.02	-0.02	0.02
2025-02-24 12:28:38.479,0.01	0.01	0.00	-0.06	-0.00	-0.02		-5.07	-0.27	8.80	-0.01	-0.02	0.01
