X,Y,Z
2025-02-24 12:31:13.334,-0.00	-0.01	-0.01	-0.06	-0.00	-0.02		-5.17	-0.31	8.79	-0.01	-0.02	0.01
2025-02-24 12:31:13.371,0.00	-0.01	-0.02	-0.06	-0.00	-0.02		-5.02	-0.31	8.85	-0.02	-0.02	0.01
2025-02-24 12:31:13.408,-0.01	-0.01	0.00	-0.06	-0.01	-0.02		-5.11	-0.29	8.74	-0.02	-0.02	0.01
2025-02-24 12:31:13.445,-0.00	-0.01	0.00	-0.06	-0.01	-0.02		-5.05	-0.27	8.76	-0.01	-0.02	0.02
2025-02-24 12:31:13.483,-0.00	-0.03	-0.01	-0.06	-0.00	-0.02		-5.10	-0.25	8.77	-0.02	-0.02	0.02
2025-02-24 12:31:13.519,0.00	-0.02	0.00	-0.06	-0.00	-0.02		-5.09	-0.29	8.80	-0.02	-0.02	0.01
2025-02-24 12:31:13.557,-0.01	-0.02	-0.01	-0.06	-0.00	-0.02		-5.08	-0.26	8.78	-0.02	-0.02	0.02
2025-02-24 12:31:13.594,-0.01	-0.01	0.01	-0.06	-0.00	-0.02		-5.02	-0.27	8.79	-0.02	-0.02	0.01
2025-02-24 12:31:13.631,-0.02	-0.01	0.00	-0.06	-0.00	-0.02		-5.01	-0.21	8.76	-0.02	-0.02	0.02
2025-02-24 12:31:13.668,-0.02	-0.02	0.02	-0.06	-0.01	-0.02		-5.12	-0.30	8.80	-0.02	-0.02	0.02
2025-02-24 12:31:13.705,-0.01	-0.02	-0.01	-0.06	-0.01	-0.02		-4.98	-0.29	8.79	-0.02	-0.02	0.02
2025-02-24 12:31:13.743,-0.02	-0.02	-0.01	-0.06	-0.01	-0.02		-5.14	-0.32	8.71	-0.01	-0.02	0.01
2025-02-24 12:31:13.780,-0.02	-0.04	-0.00	-0.06	-0.01	-0.02		-4.95	-0.18	8.80	-0.02	-0.02	0.02
2025-02-24 12:31:13.818,-0.01	-0.05	-0.01	-0.06	-0.00	-0.02		-5.07	-0.30	8.80	-0.01	-0.02	0.02
2025-02-24 12:31:13.855,0.00	-0.04	-0.02	-0.06	-0.00	-0.02		-4.92	-0.20	8.91	-0.01	-0.02	0.02
2025-02-24 12:31:13.892,-0.01	-0.03	-0.00	-0.06	-0.00	-0.02		-5.06	-0.21	8.81	-0.02	-0.02	0.02
2025-02-24 12:31:13.928,-0.02	0.00	-0.01	-0.06	-0.00	-0.02		-5.02	-0.29	8.77	-0.02	-0.02	0.02
2025-02-24 12:31:13.966,-0.01	-0.00	0.01	-0.06	-0.00	-0.02		-5.10	-0.23	8.76	-0.02	-0.02	0.02
2025-02-24 12:31:14.004,0.01	-0.00	0.00	-0.06	-0.00	-0.02		-5.05	-0.24	8.73	-0.01	-0.02	0.01
2025-02-24 12:31:14.040,0.01	-0.01	-0.00	-0.06	-0.00	-0.02		-5.00	-0.29	8.80	-0.02	-0.02	0.01
2025-02-24 12:31:14.076,-0.02	-0.01	0.00	-0.06	-0.00	-0.02		-5.09	-0.33	8.77	-0.02	-0.02	0.01
2025-02-24 12:31:14.113,0.00	-0.01	0.01	-0.06	-0.00	-0.02		-4.96	-0.24	8.86	-0.02	-0.02	0.01
2025-02-24 12:31:14.150,-0.01	-0.02	-0.01	-0.06	-0.00	-0.02		-5.10	-0.28	8.68	-0.02	-0.02	0.02
2025-02-24 12:31:14.187,0.00	-0.01	0.00	-0.06	-0.00	-0.02		-4.97	-0.26	8.80	-0.01	-0.02	0.02
